2295,Norwich City,Queens Park Rangers,1,1,D,2012-2013
2296,Southampton,Wigan Athletic,0,2,A,2012-2013
2297,Tottenham Hotspur,West Bromwich Albion,1,1,D,2012-2013
2298,Chelsea,Newcastle United,2,0,H,2012-2013
2299,Stoke City,Arsenal,0,0,D,2012-2013
2300,Liverpool,Manchester City,2,2,D,2012-2013
2301,West Ham United,Fulham,3,0,H,2012-2013
2302,Swansea City,Sunderland,2,2,D,2012-2013
2303,Tottenham Hotspur,Norwich City,1,1,D,2012-2013
2304,West Bromwich Albion,Everton,2,0,H,2012-2013
2305,Wigan Athletic,Stoke City,2,2,D,2012-2013
2306,Manchester City,Queens Park Rangers,3,1,H,2012-2013
2307,Liverpool,Arsenal,0,2,A,2012-2013
2308,Newcastle United,Aston Villa,1,1,D,2012-2013
2309,Southampton,Manchester United,2,3,A,2012-2013
2310,Norwich City,West Ham United,0,0,D,2012-2013
2311,Arsenal,Southampton,6,1,H,2012-2013
2312,Aston Villa,Swansea City,2,0,H,2012-2013
2313,Fulham,West Bromwich Albion,3,0,H,2012-2013
2314,Manchester United,Wigan Athletic,4,0,H,2012-2013
2315,Queens Park Rangers,Chelsea,0,0,D,2012-2013
2316,Stoke City,Manchester City,1,1,D,2012-2013
2317,Sunderland,Liverpool,1,1,D,2012-2013
2318,Reading,Tottenham Hotspur,1,3,A,2012-2013
2319,Everton,Newcastle United,2,2,D,2012-2013
2320,Swansea City,Everton,0,3,A,2012-2013
2321,Chelsea,Stoke City,1,0,H,2012-2013
2322,Southampton,Aston Villa,4,1,H,2012-2013
2323,West Bromwich Albion,Reading,1,0,H,2012-2013
2324,West Ham United,Sunderland,1,1,D,2012-2013
2325,Wigan Athletic,Fulham,1,2,A,2012-2013
2326,Liverpool,Manchester United,1,2,A,2012-2013
2327,Newcastle United,Norwich City,1,0,H,2012-2013
2328,Manchester City,Arsenal,1,1,D,2012-2013
2329,Tottenham Hotspur,Queens Park Rangers,2,1,H,2012-2013
2330,Arsenal,Chelsea,1,2,A,2012-2013
2331,Everton,Southampton,3,1,H,2012-2013
2332,Fulham,Manchester City,1,2,A,2012-2013
2333,Norwich City,Liverpool,2,5,A,2012-2013
2334,Reading,Newcastle United,2,2,D,2012-2013
2335,Stoke City,Swansea City,2,0,H,2012-2013
2336,Sunderland,Wigan Athletic,1,0,H,2012-2013
2337,Manchester United,Tottenham Hotspur,2,3,A,2012-2013
2338,Aston Villa,West Bromwich Albion,1,1,D,2012-2013
2339,Queens Park Rangers,West Ham United,1,2,A,2012-2013
2340,Manchester City,Sunderland,3,0,H,2012-2013
2341,Chelsea,Norwich City,4,1,H,2012-2013
2342,Swansea City,Reading,2,2,D,2012-2013
2343,West Bromwich Albion,Queens Park Rangers,3,2,H,2012-2013
2344,Wigan Athletic,Everton,2,2,D,2012-2013
2345,West Ham United,Arsenal,1,3,A,2012-2013
2346,Southampton,Fulham,2,2,D,2012-2013
2347,Liverpool,Stoke City,0,0,D,2012-2013
2348,Tottenham Hotspur,Aston Villa,2,0,H,2012-2013
2349,Newcastle United,Manchester United,0,3,A,2012-2013
2350,Tottenham Hotspur,Chelsea,2,4,A,2012-2013
2351,Fulham,Aston Villa,1,0,H,2012-2013
2352,Liverpool,Reading,1,0,H,2012-2013
2353,Manchester United,Stoke City,4,2,H,2012-2013
2354,Swansea City,Wigan Athletic,2,1,H,2012-2013
2355,West Bromwich Albion,Manchester City,1,2,A,2012-2013
2356,West Ham United,Southampton,4,1,H,2012-2013
2357,Norwich City,Arsenal,1,0,H,2012-2013
2358,Sunderland,Newcastle United,1,1,D,2012-2013
2359,Queens Park Rangers,Everton,1,1,D,2012-2013
2360,Aston Villa,Norwich City,1,1,D,2012-2013
2361,Arsenal,Queens Park Rangers,1,0,H,2012-2013
2362,Reading,Fulham,3,3,D,2012-2013
2363,Stoke City,Sunderland,0,0,D,2012-2013
2364,Wigan Athletic,West Ham United,2,1,H,2012-2013
2365,Manchester City,Swansea City,1,0,H,2012-2013
2366,Everton,Liverpool,2,2,D,2012-2013
2367,Newcastle United,West Bromwich Albion,2,1,H,2012-2013
2368,Southampton,Tottenham Hotspur,1,2,A,2012-2013
2369,Chelsea,Manchester United,2,3,A,2012-2013
2370,Manchester United,Arsenal,2,1,H,2012-2013
2371,Fulham,Everton,2,2,D,2012-2013
2372,Norwich City,Stoke City,1,0,H,2012-2013
2373,Sunderland,Aston Villa,0,1,A,2012-2013
2374,Swansea City,Chelsea,1,1,D,2012-2013
2375,Tottenham Hotspur,Wigan Athletic,0,1,A,2012-2013
2376,West Ham United,Manchester City,0,0,D,2012-2013
2377,Queens Park Rangers,Reading,1,1,D,2012-2013
2378,Liverpool,Newcastle United,1,1,D,2012-2013
2379,West Bromwich Albion,Southampton,2,0,H,2012-2013
2380,Arsenal,Fulham,3,3,D,2012-2013
2381,Everton,Sunderland,2,1,H,2012-2013
2382,Reading,Norwich City,0,0,D,2012-2013
2383,Southampton,Swansea City,1,1,D,2012-2013
2384,Stoke City,Queens Park Rangers,1,0,H,2012-2013
2385,Wigan Athletic,West Bromwich Albion,1,2,A,2012-2013
2386,Aston Villa,Manchester United,2,3,A,2012-2013
2387,Manchester City,Tottenham Hotspur,2,1,H,2012-2013
2388,Newcastle United,West Ham United,0,1,A,2012-2013
2389,Chelsea,Liverpool,1,1,D,2012-2013
2390,Arsenal,Tottenham Hotspur,5,2,H,2012-2013
2391,Liverpool,Wigan Athletic,3,0,H,2012-2013
2392,Manchester City,Aston Villa,5,0,H,2012-2013
2393,Newcastle United,Swansea City,1,2,A,2012-2013
2394,Queens Park Rangers,Southampton,1,3,A,2012-2013
2395,Reading,Everton,2,1,H,2012-2013
2396,West Bromwich Albion,Chelsea,2,1,H,2012-2013
2397,Norwich City,Manchester United,1,0,H,2012-2013
2398,Fulham,Sunderland,1,3,A,2012-2013
2399,West Ham United,Stoke City,1,1,D,2012-2013
2400,Sunderland,West Bromwich Albion,2,4,A,2012-2013
2401,Everton,Norwich City,1,1,D,2012-2013
2402,Manchester United,Queens Park Rangers,3,1,H,2012-2013
2403,Stoke City,Fulham,1,0,H,2012-2013
2404,Wigan Athletic,Reading,3,2,H,2012-2013
2405,Aston Villa,Arsenal,0,0,D,2012-2013
2406,Swansea City,Liverpool,0,0,D,2012-2013
2407,Southampton,Newcastle United,2,0,H,2012-2013
2408,Chelsea,Manchester City,0,0,D,2012-2013
2409,Tottenham Hotspur,West Ham United,3,1,H,2012-2013
2410,Sunderland,Queens Park Rangers,0,0,D,2012-2013
2411,Aston Villa,Reading,1,0,H,2012-2013
2412,Chelsea,Fulham,0,0,D,2012-2013
2413,Everton,Arsenal,1,1,D,2012-2013
2414,Southampton,Norwich City,1,1,D,2012-2013
2415,Stoke City,Newcastle United,2,1,H,2012-2013
2416,Swansea City,West Bromwich Albion,3,1,H,2012-2013
2417,Tottenham Hotspur,Liverpool,2,1,H,2012-2013
2418,Manchester United,West Ham United,1,0,H,2012-2013
2419,Wigan Athletic,Manchester City,0,2,A,2012-2013
2420,West Ham United,Chelsea,3,1,H,2012-2013
2421,Arsenal,Swansea City,0,2,A,2012-2013
2422,Fulham,Tottenham Hotspur,0,3,A,2012-2013
2423,Liverpool,Southampton,1,0,H,2012-2013
2424,Manchester City,Everton,1,1,D,2012-2013
2425,Queens Park Rangers,Aston Villa,1,1,D,2012-2013
2426,West Bromwich Albion,Stoke City,0,1,A,2012-2013
2427,Reading,Manchester United,3,4,A,2012-2013
2428,Norwich City,Sunderland,2,1,H,2012-2013
2429,Newcastle United,Wigan Athletic,3,0,H,2012-2013
2430,Arsenal,West Bromwich Albion,2,0,H,2012-2013
2431,Aston Villa,Stoke City,0,0,D,2012-2013
2432,Southampton,Reading,1,0,H,2012-2013
2433,Sunderland,Chelsea,1,3,A,2012-2013
2434,Swansea City,Norwich City,3,4,A,2012-2013
2435,Wigan Athletic,Queens Park Rangers,2,2,D,2012-2013
2436,Manchester City,Manchester United,2,3,A,2012-2013
2437,Everton,Tottenham Hotspur,2,1,H,2012-2013
2438,West Ham United,Liverpool,2,3,A,2012-2013
2439,Fulham,Newcastle United,2,1,H,2012-2013
2440,Sunderland,Reading,3,0,H,2012-2013
2441,Newcastle United,Manchester City,1,3,A,2012-2013
2442,Liverpool,Aston Villa,1,3,A,2012-2013
2443,Manchester United,Sunderland,3,1,H,2012-2013
2444,Norwich City,Wigan Athletic,2,1,H,2012-2013
2445,Queens Park Rangers,Fulham,2,1,H,2012-2013
2446,Stoke City,Everton,1,1,D,2012-2013
2447,Tottenham Hotspur,Swansea City,1,0,H,2012-2013
2448,West Bromwich Albion,West Ham United,0,0,D,2012-2013
2449,Reading,Arsenal,2,5,A,2012-2013
2450,Wigan Athletic,Arsenal,0,1,A,2012-2013
2451,Manchester City,Reading,1,0,H,2012-2013
2452,Newcastle United,Queens Park Rangers,1,0,H,2012-2013
2453,Southampton,Sunderland,0,1,A,2012-2013
2454,Tottenham Hotspur,Stoke City,0,0,D,2012-2013
2455,West Bromwich Albion,Norwich City,2,1,H,2012-2013
2456,West Ham United,Everton,1,2,A,2012-2013
2457,Liverpool,Fulham,4,0,H,2012-2013
2458,Swansea City,Manchester United,1,1,D,2012-2013
2459,Chelsea,Aston Villa,8,0,H,2012-2013
2460,Everton,Wigan Athletic,2,1,H,2012-2013
2461,Fulham,Southampton,1,1,D,2012-2013
2462,Manchester United,Newcastle United,4,3,H,2012-2013
2463,Norwich City,Chelsea,0,1,A,2012-2013
2464,Queens Park Rangers,West Bromwich Albion,1,2,A,2012-2013
2465,Reading,Swansea City,0,0,D,2012-2013
2466,Sunderland,Manchester City,1,0,H,2012-2013
2467,Aston Villa,Tottenham Hotspur,0,4,A,2012-2013
2468,Stoke City,Liverpool,3,1,H,2012-2013
2469,Sunderland,Tottenham Hotspur,1,2,A,2012-2013
2470,Aston Villa,Wigan Athletic,0,3,A,2012-2013
2471,Fulham,Swansea City,1,2,A,2012-2013
2472,Manchester United,West Bromwich Albion,2,0,H,2012-2013
2473,Norwich City,Manchester City,3,4,A,2012-2013
2474,Reading,West Ham United,1,0,H,2012-2013
2475,Stoke City,Southampton,3,3,D,2012-2013
2476,Arsenal,Newcastle United,7,3,H,2012-2013
2477,Everton,Chelsea,1,2,A,2012-2013
2478,Queens Park Rangers,Liverpool,0,3,A,2012-2013
2479,West Bromwich Albion,Fulham,1,2,A,2012-2013
2480,Manchester City,Stoke City,3,0,H,2012-2013
2481,Swansea City,Aston Villa,2,2,D,2012-2013
2482,Tottenham Hotspur,Reading,3,1,H,2012-2013
2483,West Ham United,Norwich City,2,1,H,2012-2013
2484,Wigan Athletic,Manchester United,0,4,A,2012-2013
2485,Southampton,Arsenal,1,1,D,2012-2013
2486,Chelsea,Queens Park Rangers,0,1,A,2012-2013
2487,Liverpool,Sunderland,3,0,H,2012-2013
2488,Newcastle United,Everton,1,2,A,2012-2013
2489,Queens Park Rangers,Tottenham Hotspur,0,0,D,2012-2013
2490,Aston Villa,Southampton,0,1,A,2012-2013
2491,Everton,Swansea City,0,0,D,2012-2013
2492,Fulham,Wigan Athletic,1,1,D,2012-2013
2493,Norwich City,Newcastle United,0,0,D,2012-2013
2494,Reading,West Bromwich Albion,3,2,H,2012-2013
2495,Stoke City,Chelsea,0,4,A,2012-2013
2496,Sunderland,West Ham United,3,0,H,2012-2013
2497,Manchester United,Liverpool,2,1,H,2012-2013
2498,Arsenal,Manchester City,0,2,A,2012-2013
2499,Chelsea,Southampton,2,2,D,2012-2013
2500,Liverpool,Norwich City,5,0,H,2012-2013
2501,Manchester City,Fulham,2,0,H,2012-2013
2502,Newcastle United,Reading,1,2,A,2012-2013
2503,Swansea City,Stoke City,3,1,H,2012-2013
2504,West Ham United,Queens Park Rangers,1,1,D,2012-2013
2505,Wigan Athletic,Sunderland,2,3,A,2012-2013
2506,West Bromwich Albion,Aston Villa,2,2,D,2012-2013
2507,Chelsea,Arsenal,2,1,H,2012-2013
2508,Tottenham Hotspur,Manchester United,1,1,D,2012-2013
2509,Southampton,Everton,0,0,D,2012-2013
2510,Arsenal,West Ham United,5,1,H,2012-2013
2511,Aston Villa,Newcastle United,1,2,A,2012-2013
2512,Queens Park Rangers,Manchester City,0,0,D,2012-2013
2513,Stoke City,Wigan Athletic,2,2,D,2012-2013
2514,Sunderland,Swansea City,0,0,D,2012-2013
2515,Arsenal,Liverpool,2,2,D,2012-2013
2516,Everton,West Bromwich Albion,2,1,H,2012-2013
2517,Norwich City,Tottenham Hotspur,1,1,D,2012-2013
2518,Fulham,West Ham United,3,1,H,2012-2013
2519,Manchester United,Southampton,2,1,H,2012-2013
2520,Reading,Chelsea,2,2,D,2012-2013
2521,Queens Park Rangers,Norwich City,0,0,D,2012-2013
2522,Arsenal,Stoke City,1,0,H,2012-2013
2523,Everton,Aston Villa,3,3,D,2012-2013
2524,Newcastle United,Chelsea,3,2,H,2012-2013
2525,Reading,Sunderland,2,1,H,2012-2013
2526,West Ham United,Swansea City,1,0,H,2012-2013
2527,Wigan Athletic,Southampton,2,2,D,2012-2013
2528,Fulham,Manchester United,0,1,A,2012-2013
2529,West Bromwich Albion,Tottenham Hotspur,0,1,A,2012-2013
2530,Manchester City,Liverpool,2,2,D,2012-2013
2531,Tottenham Hotspur,Newcastle United,2,1,H,2012-2013
2532,Chelsea,Wigan Athletic,4,1,H,2012-2013
2533,Norwich City,Fulham,0,0,D,2012-2013
2534,Stoke City,Reading,2,1,H,2012-2013
2535,Sunderland,Arsenal,0,1,A,2012-2013
2536,Swansea City,Queens Park Rangers,4,1,H,2012-2013
2537,Southampton,Manchester City,3,1,H,2012-2013
2538,Aston Villa,West Ham United,2,1,H,2012-2013
2539,Manchester United,Everton,2,0,H,2012-2013
2540,Liverpool,West Bromwich Albion,0,2,A,2012-2013
2541,Liverpool,Swansea City,5,0,H,2012-2013
2542,Fulham,Stoke City,1,0,H,2012-2013
2543,Arsenal,Aston Villa,2,1,H,2012-2013
2544,Norwich City,Everton,2,1,H,2012-2013
2545,Queens Park Rangers,Manchester United,0,2,A,2012-2013
2546,Reading,Wigan Athletic,0,3,A,2012-2013
2547,West Bromwich Albion,Sunderland,2,1,H,2012-2013
2548,Manchester City,Chelsea,2,0,H,2012-2013
2549,Newcastle United,Southampton,4,2,H,2012-2013
2550,West Ham United,Tottenham Hotspur,2,3,A,2012-2013
2551,Chelsea,West Bromwich Albion,1,0,H,2012-2013
2552,Everton,Reading,3,1,H,2012-2013
2553,Manchester United,Norwich City,4,0,H,2012-2013
2554,Southampton,Queens Park Rangers,1,2,A,2012-2013
2555,Stoke City,West Ham United,0,1,A,2012-2013
2556,Sunderland,Fulham,2,2,D,2012-2013
2557,Swansea City,Newcastle United,1,0,H,2012-2013
2558,Wigan Athletic,Liverpool,0,4,A,2012-2013
2559,Tottenham Hotspur,Arsenal,2,1,H,2012-2013
2560,Aston Villa,Manchester City,0,1,A,2012-2013
2561,Norwich City,Southampton,0,0,D,2012-2013
2562,Queens Park Rangers,Sunderland,3,1,H,2012-2013
2563,Reading,Aston Villa,1,2,A,2012-2013
2564,West Bromwich Albion,Swansea City,2,1,H,2012-2013
2565,Newcastle United,Stoke City,2,1,H,2012-2013
2566,Liverpool,Tottenham Hotspur,3,2,H,2012-2013
2567,Everton,Manchester City,2,0,H,2012-2013
2568,Aston Villa,Queens Park Rangers,3,2,H,2012-2013
2569,Southampton,Liverpool,3,1,H,2012-2013
2570,Stoke City,West Bromwich Albion,0,0,D,2012-2013
2571,Swansea City,Arsenal,0,2,A,2012-2013
2572,Manchester United,Reading,1,0,H,2012-2013
2573,Sunderland,Norwich City,1,1,D,2012-2013
2574,Tottenham Hotspur,Fulham,0,1,A,2012-2013
2575,Chelsea,West Ham United,2,0,H,2012-2013
2576,Wigan Athletic,Newcastle United,2,1,H,2012-2013
2577,Sunderland,Manchester United,0,1,A,2012-2013
2578,Arsenal,Reading,4,1,H,2012-2013
2579,Manchester City,Newcastle United,4,0,H,2012-2013
2580,Southampton,Chelsea,2,1,H,2012-2013
2581,Swansea City,Tottenham Hotspur,1,2,A,2012-2013
2582,West Ham United,West Bromwich Albion,3,1,H,2012-2013
2583,Wigan Athletic,Norwich City,1,0,H,2012-2013
2584,Everton,Stoke City,1,0,H,2012-2013
2585,Aston Villa,Liverpool,1,2,A,2012-2013
2586,Fulham,Queens Park Rangers,3,2,H,2012-2013
2587,Reading,Southampton,0,2,A,2012-2013
2588,Norwich City,Swansea City,2,2,D,2012-2013
2589,Stoke City,Aston Villa,1,3,A,2012-2013
2590,West Bromwich Albion,Arsenal,1,2,A,2012-2013
2591,Liverpool,West Ham United,0,0,D,2012-2013
2592,Tottenham Hotspur,Everton,2,2,D,2012-2013
2593,Chelsea,Sunderland,2,1,H,2012-2013
2594,Newcastle United,Fulham,1,0,H,2012-2013
2595,Queens Park Rangers,Wigan Athletic,1,1,D,2012-2013
2596,Manchester United,Manchester City,1,2,A,2012-2013
2597,Arsenal,Norwich City,3,1,H,2012-2013
2598,Aston Villa,Fulham,1,1,D,2012-2013
2599,Everton,Queens Park Rangers,2,0,H,2012-2013
2600,Reading,Liverpool,0,0,D,2012-2013
2601,Southampton,West Ham United,1,1,D,2012-2013
2602,Newcastle United,Sunderland,0,3,A,2012-2013
2603,Stoke City,Manchester United,0,2,A,2012-2013
2604,Arsenal,Everton,0,0,D,2012-2013
2605,Manchester City,Wigan Athletic,1,0,H,2012-2013
2606,West Ham United,Manchester United,2,2,D,2012-2013
2607,Fulham,Chelsea,0,3,A,2012-2013
2608,Fulham,Arsenal,0,1,A,2012-2013
2609,Norwich City,Reading,2,1,H,2012-2013
2610,Queens Park Rangers,Stoke City,0,2,A,2012-2013
2611,Sunderland,Everton,1,0,H,2012-2013
2612,Swansea City,Southampton,0,0,D,2012-2013
2613,West Bromwich Albion,Newcastle United,1,1,D,2012-2013
2614,West Ham United,Wigan Athletic,2,0,H,2012-2013
2615,Tottenham Hotspur,Manchester City,3,1,H,2012-2013
2616,Liverpool,Chelsea,2,2,D,2012-2013
2617,Manchester United,Aston Villa,3,0,H,2012-2013
2618,Manchester City,West Ham United,2,1,H,2012-2013
2619,Everton,Fulham,1,0,H,2012-2013
2620,Southampton,West Bromwich Albion,0,3,A,2012-2013
2621,Stoke City,Norwich City,1,0,H,2012-2013
2622,Wigan Athletic,Tottenham Hotspur,2,2,D,2012-2013
2623,Newcastle United,Liverpool,0,6,A,2012-2013
2624,Reading,Queens Park Rangers,0,0,D,2012-2013
2625,Chelsea,Swansea City,2,0,H,2012-2013
2626,Arsenal,Manchester United,1,1,D,2012-2013
2627,Aston Villa,Sunderland,6,1,H,2012-2013
2628,Fulham,Reading,2,4,A,2012-2013
2629,Norwich City,Aston Villa,1,2,A,2012-2013
2630,Swansea City,Manchester City,0,0,D,2012-2013
2631,Tottenham Hotspur,Southampton,1,0,H,2012-2013
2632,West Bromwich Albion,Wigan Athletic,2,3,A,2012-2013
2633,West Ham United,Newcastle United,0,0,D,2012-2013
2634,Queens Park Rangers,Arsenal,0,1,A,2012-2013
2635,Liverpool,Everton,0,0,D,2012-2013
2636,Manchester United,Chelsea,0,1,A,2012-2013
2637,Sunderland,Stoke City,1,1,D,2012-2013
2638,Manchester City,West Bromwich Albion,1,0,H,2012-2013
2639,Wigan Athletic,Swansea City,2,3,A,2012-2013
2640,Chelsea,Tottenham Hotspur,2,2,D,2012-2013
2641,Aston Villa,Chelsea,1,2,A,2012-2013
2642,Stoke City,Tottenham Hotspur,1,2,A,2012-2013
2643,Everton,West Ham United,2,0,H,2012-2013
2644,Fulham,Liverpool,1,3,A,2012-2013
2645,Norwich City,West Bromwich Albion,4,0,H,2012-2013
2646,Queens Park Rangers,Newcastle United,1,2,A,2012-2013
2647,Sunderland,Southampton,1,1,D,2012-2013
2648,Manchester United,Swansea City,2,1,H,2012-2013
2649,Arsenal,Wigan Athletic,4,1,H,2012-2013
2650,Reading,Manchester City,0,2,A,2012-2013
2651,Chelsea,Everton,2,1,H,2012-2013
2652,Liverpool,Queens Park Rangers,1,0,H,2012-2013
2653,Manchester City,Norwich City,2,3,A,2012-2013
2654,Newcastle United,Arsenal,0,1,A,2012-2013
2655,Southampton,Stoke City,1,1,D,2012-2013
2656,Swansea City,Fulham,0,3,A,2012-2013
2657,Tottenham Hotspur,Sunderland,1,0,H,2012-2013
2658,West Bromwich Albion,Manchester United,5,5,D,2012-2013
2659,West Ham United,Reading,4,2,H,2012-2013
2660,Wigan Athletic,Aston Villa,2,2,D,2012-2013
2661,Liverpool,Stoke City,1,0,H,2013-2014
2662,Arsenal,Aston Villa,1,3,A,2013-2014
2663,Norwich City,Everton,2,2,D,2013-2014
2664,Sunderland,Fulham,0,1,A,2013-2014
2665,West Bromwich Albion,Southampton,0,1,A,2013-2014
2666,West Ham United,Cardiff City,2,0,H,2013-2014
2667,Swansea City,Manchester United,1,4,A,2013-2014
2668,Crystal Palace,Tottenham Hotspur,0,1,A,2013-2014
2669,Chelsea,Hull City,2,0,H,2013-2014
2670,Manchester City,Newcastle United,4,0,H,2013-2014
2671,Chelsea,Aston Villa,2,1,H,2013-2014
2672,Fulham,Arsenal,1,3,A,2013-2014
2673,Everton,West Bromwich Albion,0,0,D,2013-2014
2674,Hull City,Norwich City,1,0,H,2013-2014
2675,Newcastle United,West Ham United,0,0,D,2013-2014
2676,Southampton,Sunderland,1,1,D,2013-2014
2677,Stoke City,Crystal Palace,2,1,H,2013-2014
2678,Aston Villa,Liverpool,0,1,A,2013-2014
2679,Cardiff City,Manchester City,3,2,H,2013-2014
2680,Tottenham Hotspur,Swansea City,1,0,H,2013-2014
2681,Manchester United,Chelsea,0,0,D,2013-2014
2682,Manchester City,Hull City,2,0,H,2013-2014
2683,Cardiff City,Everton,0,0,D,2013-2014
2684,Newcastle United,Fulham,1,0,H,2013-2014
2685,Norwich City,Southampton,1,0,H,2013-2014
2686,West Ham United,Stoke City,0,1,A,2013-2014
2687,Crystal Palace,Sunderland,3,1,H,2013-2014
2688,Liverpool,Manchester United,1,0,H,2013-2014
2689,West Bromwich Albion,Swansea City,0,2,A,2013-2014
2690,Arsenal,Tottenham Hotspur,1,0,H,2013-2014
2691,Manchester United,Crystal Palace,2,0,H,2013-2014
2692,Aston Villa,Newcastle United,1,2,A,2013-2014
2693,Fulham,West Bromwich Albion,1,1,D,2013-2014
2694,Hull City,Cardiff City,1,1,D,2013-2014
2695,Stoke City,Manchester City,0,0,D,2013-2014
2696,Sunderland,Arsenal,1,3,A,2013-2014
2697,Tottenham Hotspur,Norwich City,2,0,H,2013-2014
2698,Everton,Chelsea,1,0,H,2013-2014
2699,Southampton,West Ham United,0,0,D,2013-2014
2700,Swansea City,Liverpool,2,2,D,2013-2014
2701,Norwich City,Aston Villa,0,1,A,2013-2014
2702,Liverpool,Southampton,0,1,A,2013-2014
2703,Newcastle United,Hull City,2,3,A,2013-2014
2704,West Bromwich Albion,Sunderland,3,0,H,2013-2014
2705,West Ham United,Everton,2,3,A,2013-2014
2706,Chelsea,Fulham,2,0,H,2013-2014
2707,Arsenal,Stoke City,3,1,H,2013-2014
2708,Crystal Palace,Swansea City,0,2,A,2013-2014
2709,Cardiff City,Tottenham Hotspur,0,1,A,2013-2014
2710,Manchester City,Manchester United,4,1,H,2013-2014
2711,Tottenham Hotspur,Chelsea,1,1,D,2013-2014
2712,Aston Villa,Manchester City,3,2,H,2013-2014
2713,Fulham,Cardiff City,1,2,A,2013-2014
2714,Hull City,West Ham United,1,0,H,2013-2014
2715,Manchester United,West Bromwich Albion,1,2,A,2013-2014
2716,Southampton,Crystal Palace,2,0,H,2013-2014
2717,Swansea City,Arsenal,1,2,A,2013-2014
2718,Stoke City,Norwich City,0,1,A,2013-2014
2719,Sunderland,Liverpool,1,3,A,2013-2014
2720,Everton,Newcastle United,3,2,H,2013-2014
2721,Manchester City,Everton,3,1,H,2013-2014
2722,Cardiff City,Newcastle United,1,2,A,2013-2014
2723,Fulham,Stoke City,1,0,H,2013-2014
2724,Hull City,Aston Villa,0,0,D,2013-2014
2725,Liverpool,Crystal Palace,3,1,H,2013-2014
2726,Sunderland,Manchester United,1,2,A,2013-2014
2727,Norwich City,Chelsea,1,3,A,2013-2014
2728,Southampton,Swansea City,2,0,H,2013-2014
2729,Tottenham Hotspur,West Ham United,0,3,A,2013-2014
2730,West Bromwich Albion,Arsenal,1,1,D,2013-2014
2731,Newcastle United,Liverpool,2,2,D,2013-2014
2732,Arsenal,Norwich City,4,1,H,2013-2014
2733,Chelsea,Cardiff City,4,1,H,2013-2014
2734,Everton,Hull City,2,1,H,2013-2014
2735,Manchester United,Southampton,1,1,D,2013-2014
2736,Stoke City,West Bromwich Albion,0,0,D,2013-2014
2737,Swansea City,Sunderland,4,0,H,2013-2014
2738,West Ham United,Manchester City,1,3,A,2013-2014
2739,Aston Villa,Tottenham Hotspur,0,2,A,2013-2014
2740,Crystal Palace,Fulham,1,4,A,2013-2014
2741,Crystal Palace,Arsenal,0,2,A,2013-2014
2742,Aston Villa,Everton,0,2,A,2013-2014
2743,Liverpool,West Bromwich Albion,4,1,H,2013-2014
2744,Manchester United,Stoke City,3,2,H,2013-2014
2745,Norwich City,Cardiff City,0,0,D,2013-2014
2746,Southampton,Fulham,2,0,H,2013-2014
2747,Sunderland,Newcastle United,2,1,H,2013-2014
2748,Chelsea,Manchester City,2,1,H,2013-2014
2749,Swansea City,West Ham United,0,0,D,2013-2014
2750,Tottenham Hotspur,Hull City,1,0,H,2013-2014
2751,Newcastle United,Chelsea,2,0,H,2013-2014
2752,Fulham,Manchester United,1,3,A,2013-2014
2753,Hull City,Sunderland,1,0,H,2013-2014
2754,Manchester City,Norwich City,7,0,H,2013-2014
2755,Stoke City,Southampton,1,1,D,2013-2014
2756,West Bromwich Albion,Crystal Palace,2,0,H,2013-2014
2757,West Ham United,Aston Villa,0,0,D,2013-2014
2758,Arsenal,Liverpool,2,0,H,2013-2014
2759,Everton,Tottenham Hotspur,0,0,D,2013-2014
2760,Cardiff City,Swansea City,1,0,H,2013-2014
2761,Aston Villa,Cardiff City,2,0,H,2013-2014
2762,Chelsea,West Bromwich Albion,2,2,D,2013-2014
2763,Crystal Palace,Everton,0,0,D,2013-2014
2764,Liverpool,Fulham,4,0,H,2013-2014
2765,Southampton,Hull City,4,1,H,2013-2014
2766,Norwich City,West Ham United,3,1,H,2013-2014
2767,Tottenham Hotspur,Newcastle United,0,1,A,2013-2014
2768,Sunderland,Manchester City,1,0,H,2013-2014
2769,Manchester United,Arsenal,1,0,H,2013-2014
2770,Swansea City,Stoke City,3,3,D,2013-2014
2771,Everton,Liverpool,3,3,D,2013-2014
2772,Arsenal,Southampton,2,0,H,2013-2014
2773,Fulham,Swansea City,1,2,A,2013-2014
2774,Hull City,Crystal Palace,0,1,A,2013-2014
2775,Newcastle United,Norwich City,2,1,H,2013-2014
2776,Stoke City,Sunderland,2,0,H,2013-2014
2777,West Ham United,Chelsea,0,3,A,2013-2014
2778,Manchester City,Tottenham Hotspur,6,0,H,2013-2014
2779,Cardiff City,Manchester United,2,2,D,2013-2014
2780,West Bromwich Albion,Aston Villa,2,2,D,2013-2014
2781,Aston Villa,Sunderland,0,0,D,2013-2014
2782,Cardiff City,Arsenal,0,3,A,2013-2014
2783,Everton,Stoke City,4,0,H,2013-2014
2784,Norwich City,Crystal Palace,1,0,H,2013-2014
2785,West Ham United,Fulham,3,0,H,2013-2014
2786,Newcastle United,West Bromwich Albion,2,1,H,2013-2014
2787,Tottenham Hotspur,Manchester United,2,2,D,2013-2014
2788,Hull City,Liverpool,3,1,H,2013-2014
2789,Chelsea,Southampton,3,1,H,2013-2014
2790,Manchester City,Swansea City,3,0,H,2013-2014
2791,Crystal Palace,West Ham United,1,0,H,2013-2014
